26, 2014-12-17, Away, MIA, W, 105, 87, 35, 66, 14, 25, 21, 24, 6, 38, 23, 4, 5, 18, 26, 27, 70, 4, 17, 29, 40, 8, 31, 10, 10, 0, 11, 24, W, 3.5
27, 2014-12-19, Away, ORL, W, 101, 94, 39, 73, 4, 11, 19, 24, 7, 42, 24, 4, 5, 15, 14, 37, 83, 12, 22, 8, 12, 9, 34, 28, 6, 2, 12, 22, W, 4
28, 2014-12-20, Away, CHO, L, 86, 104, 33, 85, 8, 31, 12, 15, 13, 39, 18, 3, 5, 9, 15, 42, 87, 9, 22, 11, 16, 15, 49, 21, 8, 3, 5, 14, L, 3.5
29, 2014-12-22, Away, MEM, W, 97, 91, 34, 75, 9, 19, 20, 27, 10, 49, 20, 0, 5, 11, 15, 38, 86, 7, 23, 8, 9, 5, 34, 22, 4, 3, 4, 18, W, 8
30, 2014-12-27, Home, PHI, W, 88, 71, 30, 84, 4, 23, 24, 28, 14, 55, 17, 11, 10, 12, 23, 24, 74, 5, 26, 18, 28, 10, 44, 11, 8, 5, 16, 20, W, -10
31, 2014-12-29, Away, LAC, L, 97, 101, 38, 92, 8, 19, 13, 22, 18, 52, 26, 7, 3, 13, 22, 37, 81, 10, 23, 17, 22, 7, 41, 24, 7, 12, 14, 16, W, 12
32, 2014-12-30, Home, MIN, W, 100, 94, 38, 79, 7, 19, 17, 22, 11, 43, 16, 5, 3, 13, 19, 38, 82, 8, 17, 10, 14, 8, 34, 26, 7, 4, 10, 23, L, -7
33, 2015-01-02, Home, ATL, L, 92, 98, 32, 86, 10, 31, 18, 24, 17, 47, 18, 6, 9, 14, 18, 33, 81, 6, 23, 26, 30, 11, 47, 24, 9, 3, 10, 17, L, 4.5
34, 2015-01-03, Away, MIN, W, 101, 89, 38, 75, 11, 20, 14, 21, 11, 47, 23, 6, 10, 12, 16, 34, 86, 6, 19, 15, 18, 14, 37, 17, 8, 5, 8, 15, W, 1.5
35, 2015-01-05, Home, IND, L, 101, 105, 35, 81, 4, 23, 27, 34, 14, 41, 16, 6, 6, 10, 24, 35, 74, 7, 13, 28, 30, 8, 35, 20, 8, 3, 10, 24, L, -1.5
36, 2015-01-07, Away, CHI, W, 97, 77, 37, 78, 5, 16, 18, 24, 14, 48, 21, 8, 8, 15, 20, 28, 84, 6, 20, 15, 20, 16, 43, 17, 5, 5, 15, 20, W, 11
37, 2015-01-09, Away, OKC, L, 94, 99, 36, 74, 7, 21, 15, 22, 9, 44, 22, 12, 11, 20, 14, 42, 91, 7, 21, 8, 9, 9, 38, 25, 12, 5, 14, 18, W, 11.5
38, 2015-01-10, Away, HOU, L, 82, 97, 29, 70, 5, 17, 19, 21, 9, 41, 20, 15, 6, 27, 17, 33, 77, 13, 34, 18, 21, 8, 33, 24, 16, 3, 20, 20, L, 11
39, 2015-01-13, Home, GSW, L, 105, 116, 39, 81, 7, 21, 20, 24, 11, 44, 14, 7, 7, 15, 18, 46, 91, 13, 25, 11, 13, 6, 31, 32, 10, 5, 9, 16, L, 8
40, 2015-01-16, Home, LAL, W, 94, 85, 36, 85, 12, 31, 10, 10, 12, 38, 24, 11, 7, 12, 21, 31, 65, 3, 7, 20, 27, 8, 42, 7, 6, 5, 19, 9, W, -8
41, 2015-01-18, Away, SAS, L, 69, 89, 28, 84, 3, 10, 10, 16, 12, 48, 23, 7, 13, 12, 17, 31, 80, 8, 17, 19, 23, 11, 49, 23, 8, 6, 10, 14, L, 12
42, 2015-01-21, Away, CLE, L, 92, 106, 35, 84, 8, 22, 14, 18, 16, 42, 24, 9, 1, 17, 22, 42, 81, 5, 24, 17, 25, 15, 45, 24, 15, 4, 13, 12, L, 9.5
43, 2015-01-22, Away, MIL, W, 101, 99, 32, 71, 14, 31, 23, 28, 12, 43, 25, 9, 3, 22, 15, 42, 92, 5, 13, 10, 12, 15, 40, 26, 11, 5, 12, 25, W, 8.5
44, 2015-01-24, Home, BRK, W, 108, 73, 42, 79, 13, 29, 11, 14, 6, 43, 23, 9, 5, 15, 13, 29, 75, 5, 15, 10, 16, 8, 29, 17, 10, 9, 17, 17, W, -4
45, 2015-01-26, Home, BOS, L, 90, 99, 35, 82, 9, 24, 11, 19, 10, 39, 18, 9, 10, 14, 23, 35, 74, 8, 19, 21, 23, 5, 37, 18, 8, 3, 14, 15, L, -7
46, 2015-01-28, Home, LAC, L, 89, 94, 35, 81, 5, 24, 14, 20, 16, 47, 17, 2, 6, 9, 18, 34, 76, 9, 26, 17, 25, 10, 37, 13, 7, 6, 8, 20, W, 6.5
47, 2015-01-30, Home, GSW, W, 110, 100, 42, 94, 9, 25, 17, 28, 17, 55, 21, 10, 6, 11, 20, 37, 86, 8, 27, 18, 25, 11, 41, 21, 8, 2, 13, 19, W, 10
48, 2015-02-03, Away, POR, L, 102, 103, 39, 85, 6, 13, 18, 26, 14, 41, 18, 8, 4, 10, 23, 36, 76, 7, 23, 24, 34, 12, 45, 18, 8, 6, 14, 20, W, 8.5
49, 2015-02-04, Home, MEM, L, 90, 100, 33, 73, 7, 23, 17, 26, 9, 40, 15, 6, 3, 12, 19, 38, 80, 6, 13, 18, 22, 11, 38, 26, 7, 4, 9, 21, L, 6.5
50, 2015-02-06, Away, PHO, L, 93, 100, 37, 80, 7, 20, 12, 18, 6, 43, 23, 8, 4, 14, 16, 38, 84, 14, 27, 10, 14, 10, 44, 20, 10, 5, 11, 16, L, 5.5
51, 2015-02-07, Home, SAC, W, 102, 90, 43, 86, 5, 19, 11, 17, 14, 43, 21, 6, 6, 9, 28, 32, 82, 3, 13, 23, 33, 14, 40, 15, 3, 5, 12, 19, W, -5.5
52, 2015-02-09, Away, NOP, W, 100, 96, 39, 93, 9, 21, 13, 19, 21, 47, 23, 11, 9, 10, 17, 33, 79, 13, 22, 17, 20, 15, 40, 20, 5, 17, 15, 19, W, 2.5
53, 2015-02-11, Away, DAL, L, 82, 87, 30, 80, 11, 29, 11, 21, 14, 52, 19, 9, 7, 18, 21, 28, 75, 10, 28, 21, 26, 7, 38, 18, 11, 3, 11, 21, P, 5
54, 2015-02-20, Home, POR, W, 92, 76, 37, 83, 10, 25, 8, 17, 13, 48, 18, 11, 7, 8, 21, 26, 72, 4, 22, 20, 22, 3, 37, 12, 5, 5, 13, 13, W, 4.5
55, 2015-02-23, Home, SAS, W, 90, 81, 34, 83, 4, 15, 18, 23, 11, 49, 14, 14, 5, 13, 24, 32, 79, 5, 19, 12, 21, 12, 44, 17, 7, 7, 22, 21, W, 5.5
56, 2015-02-25, Home, LAL, L, 97, 100, 34, 73, 7, 12, 22, 34, 13, 47, 18, 3, 5, 20, 19, 40, 89, 2, 11, 18, 21, 14, 42, 17, 12, 8, 9, 25, L, -9.5
57, 2015-02-27, Away, DEN, W, 104, 82, 39, 68, 9, 21, 17, 21, 8, 43, 24, 13, 15, 20, 23, 28, 84, 8, 32, 18, 29, 16, 36, 22, 9, 3, 15, 13, W, -4.5
58, 2015-02-28, Home, MIL, W, 82, 75, 29, 76, 6, 22, 18, 23, 13, 46, 18, 16, 7, 22, 18, 29, 74, 5, 15, 12, 14, 8, 39, 18, 15, 4, 23, 23, W, -3.5
59, 2015-03-03, Away, MEM, W, 93, 82, 36, 80, 5, 25, 16, 19, 14, 55, 22, 7, 7, 15, 17, 33, 82, 3, 11, 13, 19, 11, 37, 15, 7, 4, 11, 12, W, 7
60, 2015-03-04, Away, BOS, L, 84, 85, 34, 75, 3, 19, 13, 21, 11, 51, 21, 1, 4, 13, 19, 33, 88, 8, 27, 11, 20, 12, 39, 21, 5, 3, 3, 20, P, 1
61, 2015-03-06, Away, PHI, W, 89, 83, 27, 71, 6, 12, 29, 41, 12, 49, 17, 9, 5, 18, 20, 32, 88, 10, 32, 9, 18, 13, 43, 22, 13, 4, 13, 29, L, -7.5
62, 2015-03-08, Away, BRK, W, 95, 88, 34, 72, 10, 22, 17, 21, 12, 43, 24, 6, 4, 16, 12, 38, 76, 8, 15, 4, 11, 7, 30, 21, 9, 2, 14, 16, W, 2
63, 2015-03-10, Home, NYK, W, 87, 82, 30, 70, 6, 18, 21, 29, 6, 40, 16, 8, 5, 11, 21, 31, 79, 5, 13, 15, 17, 8, 38, 17, 5, 5, 12, 22, L, -13
64, 2015-03-12, Home, HOU, W, 109, 91, 44, 92, 11, 33, 10, 17, 22, 57, 23, 5, 10, 12, 18, 34, 79, 7, 32, 16, 24, 8, 37, 19, 8, 2, 9, 22, W, 2
65, 2015-03-14, Home, DET, W, 88, 85, 33, 69, 6, 14, 16, 24, 10, 45, 17, 8, 8, 15, 17, 32, 84, 8, 23, 13, 22, 16, 44, 18, 8, 3, 12, 20, L, -8
66, 2015-03-16, Home, CHO, W, 94, 66, 33, 78, 15, 24, 13, 19, 14, 61, 19, 3, 5, 13, 19, 23, 78, 5, 19, 15, 18, 6, 36, 9, 5, 4, 7, 11, W, -4.5
67, 2015-03-18, Home, WAS, L, 84, 88, 34, 82, 4, 22, 12, 24, 14, 36, 21, 9, 5, 9, 19, 33, 63, 6, 11, 16, 23, 6, 41, 16, 4, 3, 21, 21, L, -3
68, 2015-03-19, Away, LAL, W, 80, 73, 25, 62, 9, 25, 21, 31, 2, 36, 19, 11, 8, 14, 17, 31, 77, 3, 11, 8, 17, 9, 43, 20, 9, 3, 14, 22, W, -4.5
69, 2015-03-21, Away, GSW, L, 91, 106, 32, 73, 10, 22, 17, 21, 8, 35, 19, 5, 2, 15, 19, 38, 78, 8, 18, 22, 26, 7, 37, 25, 11, 3, 10, 17, L, 9
70, 2015-03-23, Home, MIN, None, 104, 106, 38, 87, 9, 28, 19, 31, 21, 46, 21, 11, 11, 17, 20, 37, 78, 12, 19, 20, 25, 11, 37, 19, 10, 4, 19, 23, L, -10
71, 2015-03-25, Home, POR, L, 89, 92, 35, 80, 4, 16, 15, 23, 11, 43, 12, 11, 2, 9, 20, 34, 81, 7, 27, 17, 20, 11, 45, 19, 4, 5, 14, 18, L, -2
72, 2015-03-27, Away, DEN, L, 91, 107, 32, 81, 5, 27, 22, 31, 14, 42, 20, 12, 7, 13, 19, 39, 76, 13, 24, 16, 23, 8, 41, 23, 8, 4, 17, 23, L, 2
73, 2015-03-28, Home, OKC, W, 94, 89, 32, 84, 6, 29, 24, 35, 16, 42, 12, 14, 8, 11, 29, 31, 73, 6, 16, 21, 32, 10, 48, 14, 5, 4, 23, 29, W, 6
74, 2015-03-30, Away, MIN, W, 104, 84, 39, 82, 10, 33, 16, 18, 14, 47, 18, 8, 6, 12, 22, 28, 76, 6, 16, 22, 27, 10, 34, 21, 5, 4, 12, 17, W, -7.5
75, 2015-04-01, Home, DEN, W, 98, 84, 37, 77, 9, 23, 15, 24, 12, 49, 24, 5, 8, 14, 16, 33, 95, 7, 33, 11, 12, 11, 39, 13, 7, 5, 6, 22, W, -5
76, 2015-04-04, Away, PHO, L, 85, 87, 29, 74, 7, 21, 20, 24, 13, 47, 17, 10, 2, 18, 23, 30, 69, 5, 14, 22, 29, 6, 32, 12, 11, 7, 15, 21, L, 1
77, 2015-04-05, Away, SAC, W, 101, 95, 40, 87, 8, 24, 13, 18, 14, 47, 18, 11, 6, 18, 24, 38, 79, 5, 15, 14, 24, 11, 43, 20, 13, 3, 20, 20, W, 1.5
78, 2015-04-08, Home, SAC, W, 103, 91, 36, 74, 13, 31, 18, 25, 13, 47, 23, 5, 8, 16, 22, 33, 75, 7, 16, 18, 28, 7, 31, 19, 9, 1, 9, 17, P, -12
79, 2015-04-10, Home, MEM, L, 88, 89, 31, 71, 11, 23, 15, 22, 9, 39, 16, 4, 3, 15, 22, 36, 76, 5, 15, 12, 19, 7, 36, 22, 8, 1, 11, 22, W, 2.5
80, 2015-04-11, Away, POR, W, 111, 105, 36, 79, 6, 17, 33, 42, 15, 48, 20, 9, 4, 16, 17, 41, 87, 6, 30, 17, 22, 9, 39, 22, 11, 4, 12, 25, W, 10
81, 2015-04-13, Home, DAL, W, 109, 92, 41, 82, 11, 28, 16, 26, 12, 48, 24, 10, 6, 14, 19, 34, 82, 9, 20, 15, 23, 12, 41, 18, 4, 4, 16, 21, W, -7
82, 2015-04-15, Away, HOU, L, 91, 117, 38, 101, 5, 27, 10, 18, 14, 44, 23, 12, 6, 14, 21, 41, 76, 12, 28, 23, 34, 4, 49, 28, 9, 13, 18, 19, L, 11.5
