26, 2014-12-17, Away, POR, L, 97, 104, 37, 77, 7, 19, 16, 22, 5, 32, 16, 8, 0, 13, 25, 41, 87, 7, 23, 15, 29, 16, 52, 25, 4, 3, 14, 19, W, 10
27, 2014-12-18, Away, SAC, W, 108, 107, 37, 75, 13, 23, 21, 27, 5, 27, 24, 7, 2, 16, 26, 38, 67, 6, 14, 25, 33, 4, 35, 24, 5, 0, 21, 23, W, 7.5
28, 2014-12-20, Away, LAC, L, 102, 106, 43, 81, 8, 24, 8, 15, 10, 46, 29, 6, 1, 18, 26, 37, 81, 12, 26, 20, 27, 11, 41, 29, 10, 4, 12, 18, W, 10
29, 2014-12-23, Home, CHO, L, 101, 108, 39, 82, 8, 21, 15, 20, 9, 40, 25, 7, 6, 20, 25, 36, 82, 8, 21, 28, 36, 11, 43, 21, 6, 5, 12, 21, L, -5.5
30, 2014-12-26, Away, ATL, W, 107, 77, 40, 79, 8, 19, 19, 23, 6, 40, 28, 15, 6, 15, 19, 31, 76, 4, 23, 11, 14, 8, 38, 20, 8, 4, 22, 19, W, 9
31, 2014-12-27, Home, ATL, L, 85, 90, 31, 80, 12, 30, 11, 14, 13, 47, 21, 5, 10, 19, 18, 33, 90, 9, 29, 15, 19, 17, 51, 25, 9, 4, 11, 17, L, 4.5
32, 2014-12-29, Away, CHO, None, 104, 94, 40, 85, 6, 21, 18, 21, 2, 42, 21, 8, 10, 19, 25, 33, 90, 7, 25, 21, 26, 9, 48, 20, 13, 9, 17, 20, W, 3
33, 2014-12-31, Away, CLE, W, 96, 80, 40, 90, 11, 25, 5, 10, 13, 54, 25, 10, 6, 10, 18, 29, 85, 8, 31, 14, 16, 13, 49, 19, 5, 5, 12, 16, W, -1
34, 2015-01-02, Home, IND, L, 91, 94, 38, 89, 7, 24, 8, 10, 10, 43, 28, 10, 7, 12, 18, 35, 81, 8, 20, 16, 20, 10, 45, 24, 7, 3, 15, 12, L, -1.5
35, 2015-01-04, Away, NYK, W, 95, 82, 35, 77, 4, 16, 21, 27, 14, 48, 23, 10, 4, 18, 20, 31, 76, 9, 25, 11, 14, 7, 36, 23, 8, 2, 16, 20, W, -7
36, 2015-01-06, Home, PHO, L, 96, 102, 37, 88, 3, 20, 19, 22, 13, 44, 22, 9, 5, 17, 21, 37, 81, 7, 25, 21, 27, 12, 46, 19, 7, 6, 19, 16, L, 4.5
37, 2015-01-07, Away, PHI, W, 97, 77, 41, 76, 8, 17, 7, 11, 7, 43, 32, 14, 4, 24, 26, 25, 83, 2, 25, 25, 29, 15, 44, 14, 11, 6, 24, 19, W, -7
38, 2015-01-09, Home, MIN, W, 98, 84, 39, 75, 12, 19, 8, 10, 9, 39, 30, 13, 4, 22, 21, 32, 79, 6, 22, 14, 17, 13, 40, 22, 13, 3, 19, 14, W, -9.5
39, 2015-01-10, Away, CHI, L, 87, 95, 36, 81, 3, 11, 12, 16, 12, 37, 19, 9, 10, 11, 24, 35, 88, 4, 17, 21, 24, 22, 51, 24, 5, 5, 12, 18, L, 6
40, 2015-01-15, Home, NYK, W, 95, 79, 28, 72, 8, 18, 31, 42, 14, 44, 21, 13, 2, 15, 17, 28, 68, 8, 22, 15, 20, 5, 36, 22, 5, 6, 21, 32, W, -7.5
41, 2015-01-19, Home, TOR, L, 89, 92, 34, 76, 5, 18, 16, 25, 11, 43, 22, 12, 5, 16, 22, 36, 90, 6, 24, 14, 24, 20, 54, 17, 9, 5, 15, 20, L, -1.5
42, 2015-01-22, Home, UTA, L, 99, 101, 42, 92, 5, 13, 10, 12, 15, 40, 26, 11, 5, 12, 25, 32, 71, 14, 31, 23, 28, 12, 43, 25, 9, 3, 22, 15, L, -8.5
43, 2015-01-24, Home, DET, W, 101, 86, 41, 81, 11, 17, 8, 10, 9, 45, 33, 6, 6, 20, 21, 31, 86, 6, 25, 18, 25, 16, 46, 14, 11, 2, 19, 14, W, 2.5
44, 2015-01-25, Away, SAS, L, 95, 101, 39, 82, 8, 17, 9, 13, 13, 42, 29, 12, 5, 17, 26, 35, 83, 5, 22, 26, 30, 14, 41, 22, 9, 6, 15, 17, W, 11.5
45, 2015-01-27, Away, MIA, W, 109, 102, 39, 71, 9, 16, 22, 30, 4, 34, 25, 7, 3, 12, 22, 38, 75, 7, 20, 19, 26, 5, 33, 20, 5, 1, 12, 23, W, 2
46, 2015-01-29, Away, ORL, W, 115, 100, 45, 87, 12, 25, 13, 18, 7, 38, 29, 16, 8, 15, 24, 37, 82, 5, 18, 21, 30, 14, 49, 14, 8, 4, 23, 18, W, -4
47, 2015-01-31, Home, POR, W, 95, 88, 37, 82, 8, 21, 13, 14, 9, 50, 22, 12, 8, 17, 19, 33, 89, 9, 31, 13, 18, 11, 44, 19, 11, 3, 16, 15, W, 2
48, 2015-02-02, Away, TOR, W, 82, 75, 33, 80, 7, 16, 9, 17, 7, 44, 24, 8, 6, 12, 18, 25, 78, 7, 27, 18, 22, 13, 46, 14, 7, 3, 15, 19, W, 6
49, 2015-02-04, Home, LAL, None, 113, 105, 41, 82, 11, 26, 20, 22, 5, 35, 25, 10, 7, 11, 22, 39, 93, 9, 28, 18, 25, 18, 53, 22, 3, 2, 16, 25, L, -9.5
50, 2015-02-06, Away, HOU, L, 111, 117, 48, 95, 4, 17, 11, 15, 11, 41, 29, 10, 3, 13, 23, 41, 81, 15, 32, 20, 29, 10, 42, 32, 11, 5, 17, 17, L, 5.5
51, 2015-02-07, Home, BOS, W, 96, 93, 37, 75, 8, 20, 14, 19, 6, 40, 21, 6, 6, 12, 20, 36, 86, 7, 29, 14, 20, 11, 44, 20, 7, 1, 11, 19, L, -6.5
52, 2015-02-09, Home, BRK, W, 103, 97, 37, 89, 7, 18, 22, 25, 14, 44, 25, 14, 4, 9, 14, 38, 76, 9, 25, 12, 19, 8, 38, 25, 3, 8, 15, 17, W, -5
53, 2015-02-11, Home, SAC, W, 111, 103, 39, 80, 7, 15, 26, 32, 10, 45, 23, 11, 5, 14, 24, 36, 84, 8, 22, 23, 30, 16, 48, 24, 7, 5, 18, 23, L, -10
54, 2015-02-20, Home, DEN, W, 89, 81, 33, 78, 5, 15, 18, 22, 7, 46, 22, 6, 5, 16, 21, 30, 84, 7, 26, 14, 21, 14, 45, 18, 11, 7, 15, 19, L, -8.5
55, 2015-02-22, Home, ATL, L, 86, 97, 32, 72, 4, 16, 18, 18, 8, 38, 19, 10, 7, 24, 24, 35, 87, 9, 30, 18, 21, 16, 43, 23, 10, 7, 20, 17, L, 5
56, 2015-02-23, Away, CHI, L, 71, 87, 30, 89, 4, 18, 7, 13, 12, 41, 16, 9, 4, 10, 21, 27, 76, 8, 26, 25, 32, 18, 62, 20, 4, 7, 18, 16, L, 7
57, 2015-02-25, Home, PHI, W, 104, 88, 44, 82, 5, 15, 11, 16, 12, 43, 32, 16, 5, 22, 19, 31, 75, 11, 25, 15, 19, 12, 38, 21, 13, 3, 28, 22, W, -10
58, 2015-02-27, Away, LAL, L, 93, 101, 34, 87, 4, 17, 21, 29, 13, 49, 18, 7, 6, 11, 17, 40, 85, 6, 18, 15, 22, 9, 50, 23, 7, 5, 12, 21, L, -6.5
59, 2015-02-28, Away, UTA, L, 75, 82, 29, 74, 5, 15, 12, 14, 8, 39, 18, 15, 4, 23, 23, 29, 76, 6, 22, 18, 23, 13, 46, 18, 16, 7, 22, 18, L, 3.5
60, 2015-03-03, Away, DEN, L, 95, 106, 35, 86, 10, 24, 15, 22, 8, 41, 21, 6, 7, 14, 25, 39, 86, 12, 34, 16, 20, 8, 43, 26, 8, 5, 13, 24, L, -5.5
61, 2015-03-04, Away, GSW, L, 93, 102, 34, 80, 5, 14, 20, 25, 16, 47, 17, 11, 1, 23, 19, 37, 73, 14, 34, 14, 25, 4, 34, 30, 16, 8, 16, 24, W, 13
62, 2015-03-07, Home, WAS, W, 91, 85, 36, 78, 10, 20, 9, 15, 10, 44, 25, 7, 6, 16, 18, 31, 81, 9, 28, 14, 22, 14, 49, 19, 9, 3, 17, 19, W, -4.5
63, 2015-03-09, Home, NOP, L, 103, 114, 37, 71, 4, 15, 25, 31, 8, 25, 20, 11, 5, 14, 18, 44, 75, 9, 15, 17, 21, 10, 34, 26, 7, 4, 17, 20, L, 1.5
64, 2015-03-11, Home, ORL, W, 97, 91, 39, 79, 8, 18, 11, 16, 11, 51, 30, 7, 7, 22, 17, 34, 85, 10, 18, 13, 13, 9, 33, 21, 14, 4, 14, 18, L, -8
65, 2015-03-12, Away, IND, None, 103, 109, 35, 91, 4, 14, 29, 36, 12, 48, 17, 11, 3, 15, 27, 39, 79, 9, 22, 22, 28, 6, 48, 24, 7, 7, 20, 33, W, 7
66, 2015-03-14, Away, MEM, L, 83, 96, 30, 72, 5, 19, 18, 27, 8, 37, 17, 6, 3, 15, 18, 37, 78, 8, 14, 14, 16, 8, 36, 23, 10, 3, 14, 21, L, 6.5
67, 2015-03-17, Away, NOP, L, 84, 85, 32, 86, 4, 20, 16, 21, 9, 49, 20, 4, 12, 10, 22, 29, 83, 8, 25, 19, 26, 10, 50, 26, 6, 6, 13, 20, W, 7
68, 2015-03-18, Home, SAS, L, 103, 114, 39, 80, 7, 14, 18, 24, 11, 43, 28, 5, 4, 12, 26, 38, 76, 8, 20, 30, 38, 3, 34, 27, 9, 6, 8, 19, L, 5.5
69, 2015-03-20, Away, BRK, None, 127, 129, 49, 129, 8, 16, 21, 29, 38, 81, 23, 11, 9, 17, 31, 46, 107, 11, 25, 26, 34, 16, 53, 31, 9, 7, 15, 25, P, 2
70, 2015-03-22, Home, CLE, L, 90, 108, 38, 70, 3, 12, 11, 14, 6, 39, 23, 10, 5, 23, 14, 42, 84, 13, 31, 11, 16, 9, 36, 22, 14, 1, 13, 12, L, 7.5
71, 2015-03-24, Home, MIA, W, 89, 88, 36, 87, 4, 17, 13, 17, 20, 53, 25, 8, 9, 20, 23, 33, 75, 8, 19, 14, 18, 8, 34, 18, 11, 4, 18, 20, W, 2
72, 2015-03-26, Home, IND, W, 111, 107, 39, 73, 9, 19, 24, 34, 6, 30, 26, 10, 3, 16, 34, 30, 71, 14, 30, 33, 43, 12, 41, 18, 7, 4, 19, 28, W, -1.5
73, 2015-03-28, Home, GSW, L, 95, 108, 33, 87, 2, 15, 27, 32, 15, 42, 24, 14, 5, 15, 20, 42, 82, 12, 25, 12, 14, 7, 45, 27, 7, 8, 22, 23, L, 4.5
74, 2015-03-30, Away, ATL, L, 88, 101, 34, 75, 4, 17, 16, 23, 13, 39, 26, 4, 2, 11, 22, 36, 79, 9, 29, 20, 24, 12, 42, 29, 5, 4, 11, 20, L, 9
75, 2015-04-01, Home, CHI, W, 95, 91, 37, 89, 8, 21, 13, 18, 20, 48, 15, 11, 5, 18, 28, 31, 74, 5, 26, 24, 37, 12, 40, 18, 11, 3, 20, 21, W, 5
76, 2015-04-03, Away, BOS, W, 110, 101, 45, 85, 9, 24, 11, 18, 9, 45, 31, 10, 6, 18, 20, 39, 88, 8, 24, 15, 16, 9, 41, 19, 7, 2, 16, 20, W, 5
77, 2015-04-04, Home, ORL, L, 90, 97, 39, 89, 5, 16, 7, 13, 14, 45, 26, 8, 6, 13, 19, 40, 86, 8, 21, 9, 13, 12, 45, 23, 7, 10, 12, 13, L, -9
78, 2015-04-08, Home, CLE, L, 99, 104, 42, 84, 6, 18, 9, 13, 7, 32, 30, 13, 3, 12, 22, 36, 74, 11, 34, 21, 26, 11, 44, 23, 8, 5, 18, 17, W, 6.5
79, 2015-04-10, Away, NYK, W, 99, 91, 37, 76, 6, 17, 19, 29, 5, 33, 18, 17, 3, 17, 22, 34, 72, 5, 13, 18, 24, 5, 42, 22, 7, 5, 24, 26, L, -11
80, 2015-04-12, Home, BRK, W, 96, 73, 41, 83, 6, 20, 8, 12, 7, 47, 30, 13, 7, 17, 20, 27, 83, 3, 18, 16, 22, 16, 49, 17, 9, 5, 21, 20, W, -1
81, 2015-04-13, Away, PHI, W, 107, 97, 40, 81, 4, 9, 23, 36, 12, 39, 23, 13, 7, 18, 25, 32, 81, 6, 28, 27, 34, 14, 40, 22, 11, 6, 29, 28, W, -3.5
82, 2015-04-15, Home, BOS, L, 100, 105, 41, 89, 7, 21, 11, 16, 16, 48, 35, 7, 2, 17, 17, 42, 85, 13, 30, 8, 14, 8, 38, 37, 9, 5, 16, 16, L, -6
